Fecha,Hora,Radiacion,Temperatura
2020-06-11,15,140,301.25
2020-06-11,15,121,301.25
2020-06-11,15,163,301.15
2020-06-11,15,229,301.35
2020-06-11,15,245,301.65
2020-06-11,15,471,302.05
2020-06-11,16,477,302.75
2020-06-11,16,367,303.25
2020-06-11,16,258,303.05
2020-06-11,16,276,303.05
2020-06-11,16,247,303.15
2020-06-11,16,235,302.95
2020-06-11,16,218,303.05
2020-06-11,16,340,303.35
2020-06-11,16,306,303.65
2020-06-11,16,269,303.75
2020-06-11,16,228,303.45
2020-06-11,16,219,303.35
2020-06-11,17,138,303.15
2020-06-11,17,93,302.95
2020-06-11,17,166,302.85
2020-06-11,17,121,302.65
2020-06-11,17,161,302.65
2020-06-11,17,139,302.55
2020-06-11,17,103,302.55
2020-06-11,17,79,302.15
2020-06-11,17,62,301.85
2020-06-11,17,46,301.55
2020-06-11,17,34,301.15
2020-06-11,17,28,301.05
2020-06-11,18,15,300.75
2020-06-11,18,8,300.45
2020-06-11,18,3,300.25
2020-06-11,18,0,299.95
2020-06-11,18,-2,299.75
2020-06-11,18,-3,299.55
2020-06-11,18,-3,299.45
2020-06-11,18,-3,299.25
2020-06-11,18,-3,299.15
2020-06-11,18,-3,299.05
2020-06-11,18,-3,298.95
2020-06-11,18,-3,298.85
2020-06-11,19,-3,298.75
2020-06-11,19,-3,298.75
2020-06-11,19,-3,298.65
2020-06-11,19,-3,298.55
2020-06-11,19,-2,298.55
2020-06-11,19,-3,298.45
2020-06-11,19,-3,298.45
2020-06-11,19,-2,298.35
2020-06-11,19,-3,298.35
2020-06-11,19,-2,298.35
2020-06-11,19,-2,298.25
2020-06-11,19,-2,298.25
2020-06-11,20,-2,298.15
2020-06-11,20,-2,298.15
2020-06-11,20,-2,298.15
2020-06-11,20,-2,298.15
2020-06-11,20,-2,298.05
2020-06-11,20,-2,298.05
2020-06-11,20,-2,298.05
2020-06-11,20,-2,298.05
2020-06-11,20,-2,297.95
2020-06-11,20,-2,297.95
2020-06-11,20,-2,297.85
2020-06-11,20,-2,297.85
2020-06-11,21,-3,297.75
2020-06-11,21,-3,297.65
2020-06-11,21,-3,297.55
2020-06-11,21,-3,297.45
2020-06-11,21,-3,297.35
2020-06-11,21,-3,297.35
2020-06-11,21,-3,297.25
2020-06-11,21,-3,297.15
2020-06-11,21,-2,297.05
2020-06-11,21,-2,297.05
2020-06-11,21,-2,296.95
2020-06-11,21,-2,296.95
2020-06-11,22,-2,296.95
2020-06-11,22,-2,296.95
2020-06-11,22,-1,296.95
2020-06-11,22,-1,296.95
2020-06-11,22,-1,296.95
2020-06-11,22,-1,297.05
2020-06-11,22,-1,297.05
2020-06-11,22,-2,297.05
2020-06-11,22,-2,297.05
2020-06-11,22,-2,296.95
2020-06-11,22,-2,296.85
2020-06-11,22,-2,296.85
2020-06-11,23,-2,296.75
2020-06-11,23,-2,296.75
2020-06-11,23,-2,296.65
2020-06-11,23,-2,296.55
2020-06-11,23,-2,296.55
2020-06-11,23,-1,296.55
2020-06-11,23,-1,296.55
2020-06-11,23,-2,296.45
2020-06-11,23,-2,296.45
2020-06-11,23,-2,296.45
2020-06-11,23,-2,296.35
2020-06-11,23,-2,296.35
2020-06-12,00,-2,296.35
2020-06-09,00,-1,297.95
2020-06-09,00,-2,297.95
2020-06-09,00,-2,297.85
2020-06-09,00,-2,297.75
2020-06-09,00,-1,297.75
2020-06-09,00,-1,297.75
2020-06-09,00,-1,297.75
2020-06-09,00,-2,297.65
2020-06-09,00,-2,297.55
2020-06-09,00,-2,297.45
2020-06-09,00,-1,297.45
2020-06-09,01,-1,297.45
2020-06-09,01,-1,297.45
2020-06-09,01,-1,297.45
2020-06-09,01,-1,297.45
2020-06-09,01,-1,297.45
2020-06-09,01,-2,297.35
2020-06-09,01,-2,297.35
2020-06-09,01,-1,297.25
2020-06-09,01,-1,297.25
2020-06-09,01,-1,297.25
2020-06-09,01,-1,297.25
2020-06-09,01,-1,297.25
2020-06-09,02,-1,297.15
2020-06-09,02,-1,297.15
2020-06-09,02,-1,297.15
2020-06-09,02,-1,297.15
2020-06-09,02,-1,297.15
2020-06-09,02,-1,297.15
2020-06-09,02,-1,297.15
2020-06-09,02,0,297.15
2020-06-09,02,-1,297.15
2020-06-09,02,-1,297.15
2020-06-09,02,-1,297.15
2020-06-09,02,-1,297.15
2020-06-09,03,-1,297.25
2020-06-09,03,-1,297.25
2020-06-09,03,-1,297.15
2020-06-09,03,-1,297.15
2020-06-09,03,-1,297.15
2020-06-09,03,-1,297.15
2020-06-09,03,-1,297.15
2020-06-09,03,-1,297.15
2020-06-09,03,-1,297.15
2020-06-09,03,-1,297.05
2020-06-09,03,-1,297.05
2020-06-09,03,-1,297.05
2020-06-09,04,-1,296.95
2020-06-09,04,-1,296.95
2020-06-09,04,-1,296.85
2020-06-09,04,-1,296.85
2020-06-09,04,-1,296.75
2020-06-09,04,-1,296.75
2020-06-09,04,-1,296.75
2020-06-09,04,-1,296.75
2020-06-09,04,-1,296.65
2020-06-09,04,-1,296.65
2020-06-09,04,-1,296.55
2020-06-09,04,-1,296.55
2020-06-09,05,-1,296.55
2020-06-09,05,-1,296.45
2020-06-09,05,-1,296.45
2020-06-09,05,-1,296.45
2020-06-09,05,-1,296.35
2020-06-09,05,-1,296.35
2020-06-09,05,-1,296.35
2020-06-09,05,-1,296.35
2020-06-09,05,-1,296.35
2020-06-09,05,-1,296.25
2020-06-09,05,-1,296.25
2020-06-09,05,-1,296.25
2020-06-09,06,0,296.25
2020-06-09,06,0,296.25
2020-06-09,06,0,296.15
2020-06-09,06,0,296.15
2020-06-09,06,1,296.15
2020-06-09,06,2,296.15
2020-06-09,06,3,296.25
2020-06-09,06,4,296.25
2020-06-09,06,5,296.15
2020-06-09,06,6,296.25
2020-06-09,06,8,296.25
2020-06-09,06,12,296.25
2020-06-09,07,16,296.25
2020-06-09,07,21,296.35
2020-06-09,07,28,296.35
2020-06-09,07,31,296.35
2020-06-09,07,38,296.45
2020-06-09,07,48,296.45
2020-06-09,07,64,296.55
2020-06-09,07,82,296.65
2020-06-09,07,90,296.85
2020-06-09,07,108,296.95
2020-06-09,07,95,297.05
2020-06-09,07,76,297.15
2020-06-09,08,86,297.15
2020-06-09,08,69,297.15
2020-06-09,08,69,297.25
2020-06-09,08,68,297.25
2020-06-09,08,62,297.15
2020-06-09,08,71,297.15
2020-06-09,08,62,297.05
2020-06-09,08,76,297.05
2020-06-09,08,95,297.05
2020-06-09,08,104,297.15
2020-06-09,08,108,297.25
2020-06-09,08,143,297.25
2020-06-09,09,148,297.45
2020-06-09,09,157,297.55
2020-06-09,09,184,297.85
2020-06-09,09,199,298.05
2020-06-09,09,204,298.15
2020-06-09,09,183,298.35
2020-06-09,09,201,298.35
2020-06-09,09,233,298.55
2020-06-09,09,250,298.75
2020-06-09,09,248,298.85
2020-06-09,09,290,299.05
2020-06-09,09,257,299.35
2020-06-09,10,179,299.35
2020-06-09,10,230,299.45
2020-06-09,10,218,299.45
2020-06-09,10,269,299.55
2020-06-09,10,284,299.95
2020-06-09,10,322,300.15
2020-06-09,10,296,300.35
2020-06-09,10,259,300.35
2020-06-09,10,343,300.35
2020-06-09,10,370,300.45
2020-06-09,10,272,300.55
2020-06-09,10,176,300.45
2020-06-09,11,157,300.15
2020-06-09,11,176,299.95
2020-06-09,11,238,299.85
2020-06-09,11,256,299.95
2020-06-09,11,227,299.95
2020-06-09,11,212,300.05
2020-06-09,11,247,300.25
2020-06-09,11,284,300.55
2020-06-09,11,258,300.75
2020-06-09,11,219,300.95
2020-06-09,11,156,300.95
2020-06-09,11,143,300.65
2020-06-09,12,177,300.35
2020-06-09,12,192,300.25
2020-06-09,12,166,300.25
2020-06-09,12,187,300.25
2020-06-09,12,209,300.15
2020-06-09,12,193,300.25
2020-06-09,12,129,300.25
2020-06-09,12,97,300.15
2020-06-09,12,94,299.85
2020-06-09,12,108,299.75
2020-06-09,12,149,299.75
2020-06-09,12,166,299.75
2020-06-09,13,248,299.75
2020-06-09,13,236,299.85
2020-06-09,13,231,299.95
2020-06-09,13,207,300.05
2020-06-09,13,257,300.15
2020-06-09,13,235,300.35
2020-06-09,13,237,300.45
2020-06-09,13,190,300.45
2020-06-09,13,119,300.35
2020-06-09,13,130,300.15
2020-06-09,13,131,300.05
2020-06-09,13,116,300.05
2020-06-09,14,108,299.85
2020-06-09,14,68,299.65
2020-06-09,14,57,299.45
2020-06-09,14,63,299.35
2020-06-09,14,67,299.15
2020-06-09,14,136,299.15
2020-06-09,14,188,299.45
2020-06-09,14,184,299.75
2020-06-09,14,192,299.85
2020-06-09,14,181,299.95
2020-06-09,14,201,299.95
2020-06-09,14,191,300.15
2020-06-09,15,215,300.25
2020-06-09,15,186,300.25
2020-06-09,15,167,300.35
2020-06-09,15,135,300.35
2020-06-09,15,144,300.25
2020-06-09,15,165,300.25
2020-06-09,15,224,300.45
2020-06-09,15,213,300.65
2020-06-09,15,218,300.65
2020-06-09,15,200,300.75
2020-06-09,15,174,300.85
2020-06-09,15,167,300.85
2020-06-09,16,196,300.95
2020-06-09,16,195,300.85
2020-06-09,16,207,300.85
2020-06-09,16,246,301.05
2020-06-09,16,273,301.25
2020-06-09,16,217,301.15
2020-06-09,16,146,301.25
2020-06-09,16,122,301.25
2020-06-09,16,147,301.25
2020-06-09,16,127,301.05
2020-06-09,16,111,300.85
2020-06-09,16,56,300.65
2020-06-09,17,39,300.45
2020-06-09,17,38,300.35
2020-06-09,17,32,300.15
2020-06-09,17,40,299.85
2020-06-09,17,56,299.75
2020-06-09,17,48,299.65
2020-06-09,17,43,299.65
2020-06-09,17,31,299.55
2020-06-09,17,35,299.45
2020-06-09,17,32,299.45
2020-06-09,17,20,299.45
2020-06-09,17,11,299.35
2020-06-09,18,6,299.25
2020-06-09,18,2,299.25
2020-06-09,18,0,299.15
2020-06-09,18,0,299.15
2020-06-09,18,-1,299.05
2020-06-09,18,-2,298.95
2020-06-09,18,-3,298.75
2020-06-09,18,-3,298.65
2020-06-09,18,-3,298.45
2020-06-09,18,-3,298.35
2020-06-09,18,-3,298.25
2020-06-09,18,-3,298.15
2020-06-09,19,-2,298.15
2020-06-09,19,-2,298.05
2020-06-09,19,-2,298.05
2020-06-09,19,-2,297.95
2020-06-09,19,-2,297.85
2020-06-09,19,-2,297.75
2020-06-09,19,-2,297.75
2020-06-09,19,-3,297.65
2020-06-09,19,-3,297.55
2020-06-09,19,-3,297.45
2020-06-09,19,-3,297.35
2020-06-09,19,-3,297.25
2020-06-09,20,-3,297.25
2020-06-09,20,-2,297.15
2020-06-09,20,-3,297.15
2020-06-09,20,-3,297.05
2020-06-09,20,-2,297.05
2020-06-09,20,-2,296.95
2020-06-09,20,-2,296.95
2020-06-09,20,-1,296.95
2020-06-09,20,-1,296.95
2020-06-09,20,-1,296.95
2020-06-09,20,-1,296.95
2020-06-09,20,-1,296.95
2020-06-09,21,-1,297.05
2020-06-09,21,-1,297.05
2020-06-09,21,-1,297.05
2020-06-09,21,-1,297.05
2020-06-09,21,-1,297.05
2020-06-09,21,-1,297.05
2020-06-09,21,-1,297.05
2020-06-09,21,-1,297.05
2020-06-09,21,-1,297.05
2020-06-09,21,-1,297.05
2020-06-09,21,-1,297.05
2020-06-09,21,-1,297.05
2020-06-09,22,-1,297.05
2020-06-09,22,-1,297.05
2020-06-09,22,-1,297.05
2020-06-09,22,-1,296.95
2020-06-09,22,-1,296.95
2020-06-09,22,-1,296.85
2020-06-09,22,-1,296.75
2020-06-09,22,-1,296.75
2020-06-09,22,-1,296.75
2020-06-09,22,-1,296.75
2020-06-09,22,-1,296.75
2020-06-09,22,-1,296.75
2020-06-09,23,-1,296.65
2020-06-09,23,-1,296.65
2020-06-09,23,-1,296.65
2020-06-09,23,-1,296.65
2020-06-09,23,-1,296.65
2020-06-09,23,-1,296.65
2020-06-09,23,-1,296.55
2020-06-09,23,-1,296.55
2020-06-09,23,-1,296.45
2020-06-09,23,-1,296.35
2020-06-09,23,-1,296.35
2020-06-09,23,-1,296.25
2020-06-10,00,-1,296.35
2020-06-02,00,0,298.05
2020-06-02,00,0,298.05
2020-06-02,00,-1,297.95
2020-06-02,00,-1,297.95
2020-06-02,00,0,297.95
2020-06-02,00,-1,297.95
2020-06-02,00,-1,297.95
2020-06-02,00,-1,297.85
2020-06-02,00,-1,297.85
2020-06-02,00,-1,297.85
2020-06-02,00,-1,297.75
2020-06-02,01,0,297.85
2020-06-02,01,-1,297.85
2020-06-02,01,-1,297.85
2020-06-02,01,-1,297.75
2020-06-02,01,-1,297.75
2020-06-02,01,0,297.75
2020-06-02,01,-2,297.65
2020-06-02,01,-2,297.45
2020-06-02,01,-2,297.35
2020-06-02,01,-2,297.25
2020-06-02,01,-2,297.25
2020-06-02,01,-2,297.15
2020-06-02,02,-1,297.15
2020-06-02,02,-2,297.05
2020-06-02,02,-2,297.05
2020-06-02,02,-1,297.05
2020-06-02,02,-1,296.95
2020-06-02,02,-1,296.95
2020-06-02,02,-1,297.05
2020-06-02,02,-1,297.05
2020-06-02,02,-1,297.05
2020-06-02,02,-1,297.05
2020-06-02,02,-1,297.05
2020-06-02,02,-1,297.05
2020-06-02,03,-1,297.05
2020-06-02,03,-1,297.05
2020-06-02,03,-1,297.05
2020-06-02,03,-1,297.05
2020-06-02,03,-1,297.05
2020-06-02,03,-1,296.95
2020-06-02,03,-1,296.95
2020-06-02,03,-1,296.95
2020-06-02,03,-1,296.95
2020-06-02,03,-1,297.05
2020-06-02,03,-1,297.05
2020-06-02,03,-1,297.05
2020-06-02,04,0,297.05
2020-06-02,04,0,297.05
2020-06-02,04,0,297.05
2020-06-02,04,-1,297.05
2020-06-02,04,0,297.15
2020-06-02,04,0,297.15
2020-06-02,04,0,297.15
2020-06-02,04,-1,297.15
2020-06-02,04,-1,297.15
2020-06-02,04,-2,297.05
2020-06-02,04,-2,296.85
2020-06-02,04,-1,296.75
2020-06-02,05,-1,296.75
2020-06-02,05,-1,296.75
2020-06-02,05,-1,296.75
2020-06-02,05,-1,296.75
2020-06-02,05,-1,296.75
2020-06-02,05,-1,296.75
2020-06-02,05,-1,296.75
2020-06-02,05,-1,296.75
2020-06-02,05,-1,296.65
2020-06-02,05,-1,296.65
2020-06-02,05,-1,296.65
2020-06-02,05,-1,296.65
2020-06-02,06,-1,296.65
2020-06-02,06,-2,296.45
2020-06-02,06,-1,296.25
2020-06-02,06,0,296.05
2020-06-02,06,0,295.95
2020-06-02,06,2,295.85
2020-06-02,06,6,295.85
2020-06-02,06,10,295.85
2020-06-02,06,13,295.85
2020-06-02,06,15,295.85
2020-06-02,06,18,295.95
2020-06-02,06,20,295.95
2020-06-02,07,24,296.05
2020-06-02,07,29,296.15
2020-06-02,07,35,296.15
2020-06-02,07,40,296.25
2020-06-02,07,50,296.25
2020-06-02,07,57,296.35
2020-06-02,07,62,296.45
2020-06-02,07,76,296.45
2020-06-02,07,89,296.55
2020-06-02,07,105,296.65
2020-06-02,07,135,296.75
2020-06-02,07,170,297.05
2020-06-02,08,204,297.45
2020-06-02,08,208,297.75
2020-06-02,08,204,298.05
2020-06-02,08,210,298.35
2020-06-02,08,199,298.55
2020-06-02,08,233,298.75
2020-06-02,08,314,298.95
2020-06-02,08,441,299.45
2020-06-02,08,604,300.25
2020-06-02,08,411,300.75
2020-06-02,08,291,300.65
2020-06-02,08,308,300.75
2020-06-02,09,328,300.85
2020-06-02,09,289,301.05
2020-06-02,09,179,301.05
2020-06-02,09,112,300.75
2020-06-02,09,131,300.65
2020-06-02,09,148,300.65
2020-06-02,09,205,300.75
2020-06-02,09,302,300.85
2020-06-02,09,481,301.25
2020-06-02,09,725,301.95
2020-06-02,09,521,303.05
2020-06-02,09,453,302.95
2020-06-02,10,876,303.45
2020-06-02,10,895,304.25
2020-06-02,10,556,304.45
2020-06-02,10,273,304.15
2020-06-02,10,358,304.05
2020-06-02,10,357,303.65
2020-06-02,10,316,303.75
2020-06-02,10,251,303.25
2020-06-02,10,250,302.55
2020-06-02,10,333,301.95
2020-06-02,10,345,301.85
2020-06-02,10,332,301.75
2020-06-02,11,430,302.05
2020-06-02,11,288,302.35
2020-06-02,11,308,302.15
2020-06-02,11,345,301.95
2020-06-02,11,325,302.05
2020-06-02,11,394,301.95
2020-06-02,11,638,302.45
2020-06-02,11,699,302.75
2020-06-02,11,562,303.55
2020-06-02,11,443,303.75
2020-06-02,11,468,304.05
2020-06-02,11,487,304.45
2020-06-02,12,386,304.65
2020-06-02,12,274,304.85
2020-06-02,12,268,304.85
2020-06-02,12,232,304.65
2020-06-02,12,350,304.65
2020-06-02,12,459,305.05
2020-06-02,12,594,305.45
2020-06-02,12,500,305.95
2020-06-02,12,673,306.25
2020-06-02,12,666,306.45
2020-06-02,12,1049,306.45
2020-06-02,12,541,307.75
2020-06-02,13,505,307.45
2020-06-02,13,414,307.25
2020-06-02,13,352,306.25
2020-06-02,13,297,306.15
2020-06-02,13,274,306.15
2020-06-02,13,208,306.05
2020-06-02,13,221,305.45
2020-06-02,13,202,305.45
2020-06-02,13,176,305.35
2020-06-02,13,182,305.45
2020-06-02,13,176,305.35
2020-06-02,13,172,304.95
2020-06-02,14,163,304.65
2020-06-02,14,171,304.35
2020-06-02,14,155,304.05
2020-06-02,14,183,303.55
2020-06-02,14,157,303.05
2020-06-02,14,160,302.65
2020-06-02,14,146,302.65
2020-06-02,14,130,302.95
2020-06-02,14,119,302.95
2020-06-02,14,135,302.95
2020-06-02,14,160,303.25
2020-06-02,14,191,303.35
2020-06-02,15,234,303.55
2020-06-02,15,589,304.15
2020-06-02,15,356,304.75
2020-06-02,15,331,305.15
2020-06-02,15,283,305.35
2020-06-02,15,241,305.15
2020-06-02,15,223,304.95
2020-06-02,15,196,305.05
2020-06-02,15,212,304.95
2020-06-02,15,274,305.15
2020-06-02,15,326,305.35
2020-06-02,15,529,305.85
2020-06-02,16,389,306.65
2020-06-02,16,305,307.05
2020-06-02,16,383,306.85
2020-06-02,16,271,306.75
2020-06-02,16,180,306.45
2020-06-02,16,158,306.35
2020-06-02,16,163,305.95
2020-06-02,16,174,305.45
2020-06-02,16,171,305.35
2020-06-02,16,174,304.95
2020-06-02,16,124,304.25
2020-06-02,16,121,303.75
2020-06-02,17,86,303.45
2020-06-02,17,77,302.95
2020-06-02,17,53,302.55
2020-06-02,17,40,302.35
2020-06-02,17,30,302.25
2020-06-02,17,30,302.15
2020-06-02,17,30,302.05
2020-06-02,17,23,301.95
2020-06-02,17,15,301.85
2020-06-02,17,13,301.75
2020-06-02,17,11,301.65
2020-06-02,17,8,301.45
2020-06-02,18,5,301.35
2020-06-02,18,3,301.25
2020-06-02,18,1,301.15
2020-06-02,18,0,301.05
2020-06-02,18,0,301.05
2020-06-02,18,-1,301.15
2020-06-02,18,-1,301.05
2020-06-02,18,-1,301.05
2020-06-02,18,-1,300.95
2020-06-02,18,-1,300.85
2020-06-02,18,-1,300.75
2020-06-02,18,-1,300.65
2020-06-02,19,-1,300.55
2020-06-02,19,-1,300.45
2020-06-02,19,-1,300.45
2020-06-02,19,-1,300.45
2020-06-02,19,-1,300.35
2020-06-02,19,-1,300.35
2020-06-02,19,-1,300.35
2020-06-02,19,-1,300.35
2020-06-02,19,-1,300.25
2020-06-02,19,-1,300.25
2020-06-02,19,-1,300.25
2020-06-02,19,-2,300.15
2020-06-02,20,-2,300.15
2020-06-02,20,-1,300.15
2020-06-02,20,-1,300.15
2020-06-02,20,-1,300.15
2020-06-02,20,-1,300.15
2020-06-02,20,-1,300.15
2020-06-02,20,-1,300.15
2020-06-02,20,-1,300.15
2020-06-02,20,-2,300.05
2020-06-02,20,-2,299.95
2020-06-02,20,-2,299.85
2020-06-02,20,-2,299.75
2020-06-02,21,-2,299.65
2020-06-02,21,-1,299.55
2020-06-02,21,-2,299.45
2020-06-02,21,-2,299.35
2020-06-02,21,-3,299.15
2020-06-02,21,-4,298.55
2020-06-02,21,-3,297.65
2020-06-02,21,-2,297.35
2020-06-02,21,-1,297.25
2020-06-02,21,0,297.25
2020-06-02,21,-1,297.25
2020-06-02,21,-1,297.35
2020-06-02,22,-1,297.45
2020-06-02,22,-1,297.45
2020-06-02,22,-1,297.55
2020-06-02,22,-1,297.55
2020-06-02,22,-1,297.55
2020-06-02,22,0,297.55
2020-06-02,22,0,297.65
2020-06-02,22,-1,297.65
2020-06-02,22,-1,297.55
2020-06-02,22,-1,297.55
2020-06-02,22,-1,297.55
2020-06-02,22,-1,297.55
2020-06-02,23,-1,297.45
2020-06-02,23,0,297.45
2020-06-02,23,0,297.45
2020-06-02,23,0,297.45
2020-06-02,23,0,297.45
2020-06-02,23,0,297.45
2020-06-02,23,0,297.45
2020-06-02,23,0,297.45
2020-06-02,23,0,297.45
2020-06-02,23,-1,297.35
2020-06-02,23,0,297.35
2020-06-02,23,0,297.35
2020-06-03,00,0,297.35
2020-06-08,00,-1,297.45
2020-06-08,00,0,297.55
2020-06-08,00,-1,297.55
2020-06-08,00,-1,297.55
2020-06-08,00,-1,297.65
2020-06-08,00,0,297.65
2020-06-08,00,0,297.75
2020-06-08,00,0,297.75
2020-06-08,00,0,297.85
2020-06-08,00,0,297.85
2020-06-08,00,-1,297.95
2020-06-08,01,-1,297.95
2020-06-08,01,-1,297.95
2020-06-08,01,-1,297.95
2020-06-08,01,-1,297.95
2020-06-08,01,-1,297.95
2020-06-08,01,-1,297.95
2020-06-08,01,0,298.05
2020-06-08,01,-1,298.05
2020-06-08,01,-1,298.05
2020-06-08,01,-1,298.05
2020-06-08,01,0,298.05
2020-06-08,01,-1,298.05
2020-06-08,02,-1,298.05
2020-06-08,02,-1,298.05
2020-06-08,02,-1,298.05
2020-06-08,02,-1,298.05
2020-06-08,02,-1,298.05
2020-06-08,02,-1,298.05
2020-06-08,02,-1,297.95
2020-06-08,02,-1,297.95
2020-06-08,02,-1,297.95
2020-06-08,02,-1,297.95
2020-06-08,02,-1,297.85
2020-06-08,02,-2,297.75
2020-06-08,03,-2,297.75
2020-06-08,03,-2,297.65
2020-06-08,03,-2,297.55
2020-06-08,03,-2,297.45
2020-06-08,03,-1,297.45
2020-06-08,03,-1,297.45
2020-06-08,03,-1,297.45
2020-06-08,03,-1,297.45
2020-06-08,03,-1,297.45
2020-06-08,03,-1,297.45
2020-06-08,03,-1,297.45
2020-06-08,03,-1,297.35
2020-06-08,04,-1,297.35
2020-06-08,04,-1,297.35
2020-06-08,04,-1,297.25
2020-06-08,04,-1,297.25
2020-06-08,04,-1,297.15
2020-06-08,04,-1,297.15
2020-06-08,04,-1,297.15
2020-06-08,04,-1,297.05
2020-06-08,04,-2,297.05
2020-06-08,04,-2,296.95
2020-06-08,04,-1,296.85
2020-06-08,04,-1,296.75
2020-06-08,05,-1,296.75
2020-06-08,05,-1,296.65
2020-06-08,05,-1,296.65
2020-06-08,05,-1,296.65
2020-06-08,05,-1,296.55
2020-06-08,05,-1,296.55
2020-06-08,05,-1,296.55
2020-06-08,05,-1,296.55
2020-06-08,05,-1,296.45
2020-06-08,05,-1,296.45
2020-06-08,05,-1,296.45
2020-06-08,05,-1,296.45
2020-06-08,06,0,296.45
2020-06-08,06,0,296.45
2020-06-08,06,0,296.45
2020-06-08,06,2,296.45
2020-06-08,06,5,296.45
2020-06-08,06,9,296.45
2020-06-08,06,14,296.55
2020-06-08,06,17,296.55
2020-06-08,06,22,296.65
2020-06-08,06,27,296.65
2020-06-08,06,25,296.65
2020-06-08,06,27,296.65
2020-06-08,07,29,296.75
2020-06-08,07,27,296.75
2020-06-08,07,28,296.85
2020-06-08,07,34,296.95
2020-06-08,07,35,296.95
2020-06-08,07,53,296.95
2020-06-08,07,57,296.95
2020-06-08,07,57,297.05
2020-06-08,07,71,297.05
2020-06-08,07,85,297.05
2020-06-08,07,138,297.25
2020-06-08,07,78,297.35
2020-06-08,08,66,297.45
2020-06-08,08,73,297.55
2020-06-08,08,90,297.65
2020-06-08,08,79,297.75
2020-06-08,08,99,297.75
2020-06-08,08,92,297.85
2020-06-08,08,109,297.95
2020-06-08,08,137,297.95
2020-06-08,08,145,298.15
2020-06-08,08,133,298.35
2020-06-08,08,128,298.45
2020-06-08,08,121,298.55
2020-06-08,09,108,298.55
2020-06-08,09,126,298.65
2020-06-08,09,155,298.75
2020-06-08,09,190,298.95
2020-06-08,09,177,299.05
2020-06-08,09,152,299.15
2020-06-08,09,150,299.25
2020-06-08,09,157,299.35
2020-06-08,09,184,299.45
2020-06-08,09,125,299.55
2020-06-08,09,149,299.45
2020-06-08,09,140,299.35
2020-06-08,10,137,299.45
2020-06-08,10,144,299.35
2020-06-08,10,157,299.35
2020-06-08,10,174,299.55
2020-06-08,10,211,299.85
2020-06-08,10,226,300.05
2020-06-08,10,246,300.25
2020-06-08,10,264,300.55
2020-06-08,10,253,300.75
2020-06-08,10,251,300.75
2020-06-08,10,252,300.95
2020-06-08,10,307,301.35
2020-06-08,11,290,301.45
2020-06-08,11,246,301.75
2020-06-08,11,211,301.85
2020-06-08,11,202,301.85
2020-06-08,11,166,301.75
2020-06-08,11,166,301.65
2020-06-08,11,173,301.55
2020-06-08,11,163,301.65
2020-06-08,11,188,301.65
2020-06-08,11,222,301.85
2020-06-08,11,246,301.95
2020-06-08,11,409,302.25
2020-06-08,12,419,302.75
2020-06-08,12,316,303.05
2020-06-08,12,252,303.15
2020-06-08,12,275,303.05
2020-06-08,12,243,302.85
2020-06-08,12,279,302.65
2020-06-08,12,292,302.55
2020-06-08,12,320,302.55
2020-06-08,12,368,302.75
2020-06-08,12,306,302.85
2020-06-08,12,383,302.95
2020-06-08,12,405,303.15
2020-06-08,13,528,303.55
2020-06-08,13,418,303.95
2020-06-08,13,490,304.15
2020-06-08,13,539,304.85
2020-06-08,13,1096,305.95
2020-06-08,13,530,306.85
2020-06-08,13,416,306.45
2020-06-08,13,406,306.25
2020-06-08,13,365,306.15
2020-06-08,13,305,306.15
2020-06-08,13,299,306.35
2020-06-08,13,402,306.15
2020-06-08,14,523,306.25
2020-06-08,14,520,306.25
2020-06-08,14,469,306.25
2020-06-08,14,661,306.55
2020-06-08,14,422,306.85
2020-06-08,14,506,306.75
2020-06-08,14,214,306.45
2020-06-08,14,161,305.65
2020-06-08,14,65,304.55
2020-06-08,14,71,303.85
2020-06-08,14,181,303.45
2020-06-08,14,425,303.55
2020-06-08,15,542,304.25
2020-06-08,15,448,304.65
2020-06-08,15,593,304.75
2020-06-08,15,391,304.65
2020-06-08,15,322,304.15
2020-06-08,15,323,303.85
2020-06-08,15,273,303.85
2020-06-08,15,256,303.55
2020-06-08,15,507,303.95
2020-06-08,15,513,304.25
2020-06-08,15,243,304.55
2020-06-08,15,564,304.45
2020-06-08,16,260,304.75
2020-06-08,16,334,304.75
2020-06-08,16,291,304.55
2020-06-08,16,174,304.25
2020-06-08,16,132,303.45
2020-06-08,16,368,303.25
2020-06-08,16,347,303.75
2020-06-08,16,335,304.15
2020-06-08,16,289,304.45
2020-06-08,16,278,304.65
2020-06-08,16,260,304.65
2020-06-08,16,254,304.55
2020-06-08,17,216,304.45
2020-06-08,17,184,304.35
2020-06-08,17,149,304.15
2020-06-08,17,127,303.95
2020-06-08,17,114,303.75
2020-06-08,17,97,303.55
2020-06-08,17,84,303.35
2020-06-08,17,68,303.15
2020-06-08,17,55,302.85
2020-06-08,17,43,302.55
2020-06-08,17,31,302.45
2020-06-08,17,22,302.15
2020-06-08,18,12,301.95
2020-06-08,18,5,301.65
2020-06-08,18,1,301.45
2020-06-08,18,-1,301.15
2020-06-08,18,-2,300.95
2020-06-08,18,-3,300.75
2020-06-08,18,-3,300.65
2020-06-08,18,-3,300.45
2020-06-08,18,-3,300.35
2020-06-08,18,-3,300.25
2020-06-08,18,-3,300.15
